"","PlantID","Date","Insect_Evidence_t","Moth_Evidence_t","Gerstaeckeria_t","Unknown_Moth_t","Old_Moth_Evidence_t","NatInsect_t","Insect_t","DA_t","CH_t","ME_t","CA_t","Height_t","Size_t","SamplingYear","Year","Network","Species","Island","RecruitmentMode","FruitPres_t","Fruit_Flowers_t","FruitFlowerPres_t","Fruit_t","DeadbyEndofYear","MissingbyEndofYear","PrevSamplingYear","PrevYear","OldMothNetworkPres","MENetworkPres","CANetworkPres","MothNetworkPres","OldMothPlantPres","MEPlantPres","CAPlantPres","MothPlantPres","MothNetworkPres_t","CANetworkPres_t","MENetworkPres_t","OldMothNetworkPres_t","OldMothNetworkPres_t_1","MENetworkPres_t_1","CANetworkPres_t_1","MothNetworkPres_t_1","IslandFullNames","MothOccupancy","DeadFactor","PlantIDb","PlantIDc","Alive","Clones_t","Loss_to_Offspring","ClonePres_t","Size_t_1","Height_t_1","Previous_Survey_Date","DaysSincePrevSurvey","DaysSinceStart","CA_t_1","ME_t_1","CH_t_1","DA_t_1","Insect_t_1","NatInsect_t_1","Old_Moth_Evidence_t_1","Unknown_Moth_t_1","Gerstaeckeria_t_1","Moth_Evidence_t_1","Insect_Evidence_t_1","RGR_Height","RGR_Height365","RGR_Size","RGR_Size365"
"59","7382",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"147","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7382","5
7382",1,0,0,0,1,1.5,2014-06-08,381,381,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"60","7395",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia pusilla","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","No","3, 7395","3
7395",1,0,0,0,1,1,2014-06-09,359,359,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"61","7396",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7396","3
7396",1,0,0,0,1,1.5,2014-06-09,359,359,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"62","7397",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Clonal",NA,NA,NA,NA,0,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7397","3
7397",1,0,0,0,1,1,2014-06-09,359,359,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"63","7398",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia pusilla","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7398","3
7398",0,0,0,0,1,0.5,2014-06-09,359,359,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"64","7399",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7399","3
7399",0,0,0,0,1,2.5,2014-06-09,359,359,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"65","7408",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"267","Opuntia stricta","7","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Island 5","Moth Damage Only,
No Insects Observed","Yes","7, 7408","7
7408",0,0,0,0,1,2.5,2014-06-10,381,381,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"66","7412",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"435","Opuntia pusilla","7","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,"Island 5","No Insects Observed","No","7, 7412","7
7412",1,0,0,0,1,0.5,2014-06-10,381,381,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"67","7416",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7416","5
7416",0,0,0,0,1,1,2014-06-11,362,362,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"68","7417",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7417","5
7417",0,0,0,0,1,0.5,2014-06-11,362,362,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"69","7419",2015-06-12,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7419","5
7419",1,0,0,0,2,1,2014-06-11,366,366,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"70","7420",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"138","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,"Island 3","No Insects Observed","Yes","5, 7420","5
7420",0,0,0,0,1,3.5,2014-06-11,369,369,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"71","7425",2015-01-22,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2015,"174","Opuntia pusilla","4","Unknown",NA,NA,NA,NA,0,0,2013,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 7425","4
7425",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","7435",2014-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,0,2013,2013,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 7435","Roadway1
7435",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","7435",2015-06-29,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 7435","Roadway1
7435",0,0,0,0,NA,NA,2014-05-27,398,398,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"74","7436",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia pusilla","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7436","3
7436",0,0,0,0,1,NA,2014-09-05,271,271,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"75","7442",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 7442","Roadway2
7442",1,0,0,0,1,8,2014-06-24,337,337,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"76","7443",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 7443","Roadway2
7443",1,0,0,0,2,8,2014-06-24,337,337,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"77","7446",2015-05-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 7446","Roadway2
7446",0,0,0,0,1,2.5,2014-06-25,334,334,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"78","7447",2015-05-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","No Insects Observed","Yes","Roadway2, 7447","Roadway2
7447",0,0,0,0,2,6.5,2014-06-25,334,334,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"79","7451",2015-05-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 7451","Roadway2
7451",0,0,0,0,1,3,2014-06-25,334,334,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"80","7452",2015-05-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","No","Roadway2, 7452","Roadway2
7452",1,0,0,0,1,1,2014-06-25,334,334,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"81","7454",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 7454","Roadway2
7454",0,0,0,0,1,1.5,2014-06-25,336,336,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"82","7456",2015-05-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 7456","Roadway2
7456",0,0,0,0,1,6,2014-06-25,334,334,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"83","7461",2015-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"106","Opuntia stricta","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7461","3
7461",1,0,0,0,2,2,2014-06-26,341,341,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"84","7463",2015-06-01,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"106","Opuntia stricta","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7463","3
7463",1,0,0,0,1,1.5,2014-06-26,340,340,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"85","7464",2015-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"116","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7464","3
7464",0,0,0,0,1,2.5,2014-06-26,341,341,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"86","7465",2015-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"116","Opuntia stricta","3","Seedling",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","No","3, 7465","3
7465",1,0,0,0,1,1.5,2014-06-26,341,341,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"87","7466",2015-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"116","Opuntia stricta","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","No","3, 7466","3
7466",1,0,0,0,1,0.5,2014-06-26,341,341,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"88","7467",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7467","3
7467",0,0,0,0,1,3.5,2014-06-26,342,342,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"89","7468",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7468","3
7468",0,0,0,0,1,1.5,2014-06-26,342,342,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"90","7474",2015-06-25,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"226","Opuntia pusilla","6","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 4","No Insects Observed","No","6, 7474","6
7474",1,0,0,0,1,2,2014-06-27,363,363,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"91","7475",2015-07-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"226","Opuntia pusilla","6","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 4","No Insects Observed","No","6, 7475","6
7475",1,0,0,0,2,2.5,2014-06-27,392,392,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"92","7478",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7478","5
7478",0,0,0,0,2,NA,2014-09-08,273,273,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"93","7480",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7480","5
7480",1,0,0,0,1,NA,2014-09-08,273,273,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"94","7481",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7481","5
7481",0,0,0,0,1,NA,2014-09-08,273,273,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"95","7487",2015-06-08,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7487","5
7487",1,0,0,0,1,NA,2014-09-08,273,273,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"96","7495",2015-06-12,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7495","5
7495",1,0,0,0,1,NA,2014-09-08,277,277,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"97","7498",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"147","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7498","5
7498",1,0,0,0,1,NA,2014-09-08,289,289,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"98","7499",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"147","Opuntia stricta","5","Seedling",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7499","5
7499",1,0,0,0,2,2,2014-09-08,289,289,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"99","7501",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"138","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,"Island 3","No Insects Observed","Yes","5, 7501","5
7501",0,0,0,0,3,NA,2014-09-09,288,288,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"100","7503",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"138","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,"Island 3","No Insects Observed","No","5, 7503","5
7503",1,0,0,0,1,NA,2014-09-09,288,288,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"101","7510",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"138","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,"Island 3","No Insects Observed","No","5, 7510","5
7510",1,0,0,0,3,NA,2014-09-09,288,288,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"102","7518",2015-08-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"174","Opuntia pusilla","4","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 7518","4
7518",1,0,0,0,1,NA,2014-09-10,350,350,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"103","7519",2015-08-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"174","Opuntia pusilla","4","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 7519","4
7519",1,0,0,0,2,NA,2014-09-10,350,350,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"104","7520",2015-08-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"174","Opuntia pusilla","4","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 7520","4
7520",1,0,0,0,2,NA,2014-09-10,350,350,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"105","7521",2015-06-12,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"139","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7521","5
7521",0,0,0,0,2,NA,2014-09-21,264,264,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"106","7522",2015-06-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"147","Opuntia pusilla","5","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7522","5
7522",1,0,0,0,2,NA,2014-09-21,276,276,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"107","7534",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"266","Opuntia pusilla","7","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,"Island 5","No Insects Observed","No","7, 7534","7
7534",1,0,0,0,1,NA,2014-09-11,288,288,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"108","7537",2015-07-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"433","Opuntia stricta","7","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Island 5","Moth Damage Only,
No Insects Observed","Yes","7, 7537","7
7537",0,0,0,0,1,NA,2014-09-12,293,293,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"109","7539",2015-07-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"433","Opuntia stricta","7","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Island 5","Moth Damage Only,
No Insects Observed","Yes","7, 7539","7
7539",0,0,0,0,2,NA,2014-09-12,293,293,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"110","7547",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 7547","Roadway1
7547",1,0,0,0,2,NA,2014-09-13,283,283,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"111","7548",2014-09-05,1,1,0,0,1,0,0,0,0,0,0,8,NA,2014,2014,"84","Opuntia stricta","3","Unknown",NA,NA,NA,NA,0,0,2013,2013,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7548","3
7548",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","7548",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","No","3, 7548","3
7548",1,0,0,0,NA,8,2014-09-05,271,271,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"113","7556",2015-06-05,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"134","Opuntia stricta","5","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7556","5
7556",0,0,0,0,1,NA,2014-09-21,257,257,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"114","7562",2015-06-05,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"134","Opuntia stricta","5","Seedling",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","No","5, 7562","5
7562",1,0,0,0,1,NA,2014-09-21,257,257,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"115","7565",2015-06-05,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"134","Opuntia stricta","5","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7565","5
7565",0,0,0,0,1,NA,2014-09-21,257,257,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"116","7567",2015-06-05,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"134","Opuntia stricta","5","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7567","5
7567",0,0,0,0,1,NA,2014-09-21,257,257,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"117","7568",2015-06-05,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"134","Opuntia stricta","5","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 3","No Insects Observed","Yes","5, 7568","5
7568",0,0,0,0,1,NA,2014-09-21,257,257,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"118","7577",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7577","3
7577",0,0,0,0,1,NA,2014-09-21,255,255,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"119","7578",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7578","3
7578",0,0,0,0,1,NA,2014-09-21,255,255,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"120","7579",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7579","3
7579",0,0,0,0,1,NA,2014-09-21,255,255,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"121","7580",2015-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"106","Opuntia stricta","3","Seedling",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 7580","3
7580",0,0,0,0,1,NA,2014-09-21,254,254,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
